Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0000561,qa27,administrator,Kirilenko Andrey,low,tweak,always,,General,2022-12-10,,,,public,2022-12-10,"[Свистунов] Кнопка указатель ""вернутся в хедер"": плохо просматриваема и расположена близко к кнопке ""Связаться с нами"".",assigned,open,
0000560,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-10,,,,public,2022-12-10,"[Свистунов] Отсутствует кнопка и информация ""О нас"".",assigned,open,
0000559,qa27,administrator,Kirilenko Andrey,normal,major,always,,General,2022-12-10,,,,public,2022-12-10,"[Полибза Елена]  Не работает функциональность Онлайн оплата Приват 24 в разделе ""доставка и оплата"" в верхней шапке хедера",assigned,open,
0000558,qa27,administrator,Kirilenko Andrey,urgent,crash,always,,General,2022-12-10,,,,public,2022-12-10,[Свистунов] Отсутствует автоматическое перелистывание баннерной рекламы.,assigned,open,
0000557,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-10,,,,public,2022-12-10,"Отсутствие товара при переходе по ссылке аккордеона ""Марка авто"" - ""Lexus"".",assigned,open,
0000556,qa27,administrator,Kirilenko Andrey,low,text,always,,General,2022-12-10,,,,public,2022-12-10,"Опечатка в русской раскладке в разделе ""Брелоки и ключницы"".",assigned,open,
0000555,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-10,,,,public,2022-12-10,[Свистунов] Отсутствуют тултипы на иконки: Сравнение товаров; Избранное.,assigned,open,
0000504,qa27,administrator,Kirilenko Andrey,low,feature,always,,General,2022-12-04,,,,public,2022-12-10,"[Флорес] Отсутствует плавающая кнопка ""Наверх"" для подъема страницы, в левом нижнем углу",assigned,open,
0000496,qa27,administrator,Kirilenko Andrey,normal,tweak,always,,General,2022-12-04,,,,public,2022-12-10,"[Флорес] Отсутствует валидация в полях ""Email"",""Ім`я"",""Прізвище"",""Телефон"", ""Місто"" в форме ""регистрация""",assigned,open,
0000554,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-10,,,,public,2022-12-10,"[Свистунов] При нажатии кнопки ""Подробнее"" открывается сообщение ""Запитувана сторінка не знайдена!"".",assigned,open,
0000553,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-10,,,,public,2022-12-10,[Марущак Александр] На главной странице управление слайдером сливается с фоном контента,assigned,open,
0000552,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-10,,,,public,2022-12-10,[Кушнір] Іконка Instagram у футері сайту переводить на неіснуючу сторінку,assigned,open,
0000551,qa27,administrator,Kirilenko Andrey,normal,text,always,,General,2022-12-10,,,,public,2022-12-10,"[Кушнір] В одній із статей новин в українській локації сайту перекладається лише заголовок, сама стаття залишається - російською",assigned,open,
0000550,qa27,administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-09,,,,public,2022-12-10,"[Кушнір] В підрозділі сайту ""Для екстер'єру"" розділу обслуговування та догляд присутні соронні товари,",assigned,open,
0000548,qa27,administrator,Kirilenko Andrey,normal,trivial,always,,General,2022-12-09,,,,public,2022-12-09,"[Кушнір] У розділі ""Тюнінг та екстер'єр"" присутній ліхтарик, який не відповідає тематикі розділу",assigned,open,
0000547,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-09,,,,public,2022-12-09,[Величенко] Відсутність релевантних фільтрів для пошуку товарів у деяких категоріях,assigned,open,
0000510,qa27,administrator,Kirilenko Andrey,low,minor,always,,General,2022-12-04,,,,public,2022-12-09,"[Кушнір] У розділі ""Доставка і оплата"" на початку присутня інформація про створення замовлення, яка не відноситься до теми розді",assigned,open,
0000546,qa27,administrator,Kirilenko Andrey,high,major,always,,General,2022-12-09,,,,public,2022-12-09,[Величенко] Деякі назви товарів і описи до них оформлені російською мовою в українській локалізації,assigned,open,
0000545,qa27,administrator,Kirilenko Andrey,high,minor,always,,General,2022-12-09,,,,public,2022-12-09,[Комар] Зникає меню товарів при зменшення масштабу сторінки в діапазоні від 1200px на 518px до 768px на 518px,assigned,open,
0000544,qa27,administrator,Kirilenko Andrey,normal,tweak,always,,General,2022-12-09,,,,public,2022-12-09,[Комар] Не працюе кнопка звязку по вайберу,assigned,open,
0000543,qa27,administrator,Kirilenko Andrey,low,tweak,always,,General,2022-12-09,,,,public,2022-12-09,"[Комар] Перекидує на недоступну сторінку інстаграмм при натисканні на значок ""Інстаграмм"" в футері сайту",assigned,open,
0000536,qa27,administrator,Kirilenko Andrey,low,trivial,always,,General,2022-12-09,,,,public,2022-12-09,"[Мищенко] Cливаются цвета кнопок переключения баннеров с баннером ""Масштабні моделі""",assigned,open,
0000542,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-09,,,,public,2022-12-09,"[Мищенко] При наведении на значок ""Сравнение товаров"" не отображается всплывающая подсказка",assigned,open,
0000541,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-09,,,,public,2022-12-09,"[Мищенко] Плавающая кнопка ""Обратная связь"" перекрывает плавающую кнопку ""Наверх страницы""",assigned,open,
0000540,test for qa15,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-09,,,,public,2022-12-09,"[Мищенко] Плавающая кнопка ""Обратная связь"" перекрывает плавающую кнопку ""Наверх страницы""",assigned,open,
0000539,qa27,administrator,Kirilenko Andrey,normal,text,always,,General,2022-12-09,,,,public,2022-12-09,[Мищенко] Отсутствует перевод страницы на украинский язык при выборе украинского языка локализации сайта,assigned,open,
0000538,qa27,administrator,Kirilenko Andrey,normal,minor,always,,General,2022-12-09,,,,public,2022-12-09,[Мищенко] Неработающая ссылка в футере сайта,assigned,open,
0000537,qa27,administrator,Kirilenko Andrey,normal,minor,have not tried,,General,2022-12-09,,,,public,2022-12-09,"[Мищенко] Страница ""Instagram"" в футере сайта недоступна",assigned,open,
